tr_build_id,gh_project_name,tr_log_status,status_code,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_bool_tests_failed,tr_log_testduration,tr_log_setup_time,tr_log_buildduration,build_success_per_minute,missing_setup_time,missing_frameworks,missing_tests_failed,missing_tests_ok,missing_test_duration,tr_log_testduration_outlier,tr_log_num_tests_run_outlier,tr_log_buildduration_outlier
39774856,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,31.0,0.0,0.0,0,1,1,1,1,0,0,0
39791585,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,31.0,0.0,0.0,0,1,1,1,1,0,0,0
39848768,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,30.0,0.0,0.0,0,1,1,1,1,0,0,0
39849694,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,29.0,0.0,0.0,0,1,1,1,1,0,0,0
39859209,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,33.0,0.0,0.0,0,1,1,1,1,0,0,0
39859587,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,43.0,0.0,0.0,0,1,1,1,1,0,0,0
39882793,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,62.0,0.0,0.0,0,1,1,1,1,0,0,0
39886832,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,34.0,0.0,0.0,0,1,1,1,1,0,0,0
18842144,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0
39888541,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,89.0,0.0,0.0,0,1,1,1,1,0,0,0
39888576,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,29.0,0.0,0.0,0,1,1,1,1,0,0,0
39893775,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,24.0,0.0,0.0,0,1,1,1,1,0,0,0
39977855,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,32.0,0.0,0.0,0,1,1,1,1,0,0,0
39984933,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,65.0,0.0,0.0,0,1,1,1,1,0,0,0
40040001,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,33.0,0.0,0.0,0,1,1,1,1,0,0,0
40040232,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,27.0,0.0,0.0,0,1,1,1,1,0,0,0
40043212,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,28.0,0.0,0.0,0,1,1,1,1,0,0,0
40043557,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,36.0,0.0,0.0,0,1,1,1,1,0,0,0
40769212,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,30.0,0.0,0.0,0,1,1,1,1,0,0,0
18866955,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0
40832694,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,29.0,0.0,0.0,0,1,1,1,1,0,0,0
40832964,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,124.0,0.0,0.0,0,1,1,1,1,0,0,0
40838336,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,32.0,0.0,0.0,0,1,1,1,1,0,0,0
40924742,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,104.0,0.0,0.0,0,1,1,1,1,0,0,0
40926734,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,45.0,0.0,0.0,0,1,1,1,1,0,0,0
40942372,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,42.0,0.0,0.0,0,1,1,1,1,0,0,0
41073556,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,22.0,0.0,0.0,0,1,1,1,1,0,0,0
41079082,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,31.0,0.0,0.0,0,1,1,1,1,0,0,0
41393715,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,45.0,0.0,0.0,0,1,1,1,1,0,0,0
41418604,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,70.0,0.0,0.0,0,1,1,1,1,0,0,0
18879754,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0
41424200,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,60.0,0.0,0.0,0,1,1,1,1,0,0,0
41428097,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,71.0,0.0,0.0,0,1,1,1,1,0,0,0
41428866,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,29.0,0.0,0.0,0,1,1,1,1,0,0,0
41428993,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,25.0,0.0,0.0,0,1,1,1,1,0,0,0
